site,block,warming_treatment,plot_id,species,plant_id,phylo,year,doy,photosyn,gs,ci,soil_water,tleaf,VPG,percent_stomatal_limitation,Agmax,Vcmax25
hwrc,j,ambient,j1,aceru,5828,angio,2009,196,4.8,0.243666667,352,0.19649875,20.62,1.202447243,0.608339082,12.25549903,16.41672188
hwrc,j,ambient,j1,aceru,5829,angio,2010,187,5.096666667,0.073633333,261.3333333,0.18793275,35.78333333,3.134952973,0.584132261,12.25549903,22.57941492
hwrc,j,ambient,j1,aceru,5830,angio,2011,265,7.81008221,0.141594257,293.2041197,0.107119,11.8535525,0.789932267,0.36272834,12.25549903,31.17643621
hwrc,j,ambient,j1,acesa,5832,angio,2009,196,3.19,0.197,360.5,0.19649875,19.845,1.1442174,0.712862849,11.10967352,10.7024777
hwrc,j,ambient,j1,acesa,5834,angio,2009,177,2.499178135,0.036031532,275.1680535,0.194679,23.27139155,1.813905035,0.775044863,11.10967352,10.5594122
hwrc,j,ambient,j1,acesa,5835,angio,2011,238,7.05788375,0.060839317,182.9536493,0.077534338,35.82952627,3.416651224,0.364708267,11.10967352,44.86174442
hwrc,j,ambient,j1,acesa,5839,angio,2011,172,6.30600181,0.103912363,284.6405143,0.10589425,19.8243275,1.056681042,0.432386398,11.10967352,25.84369223
hwrc,j,ambient,j1,betpa,5842,angio,2011,171,16.03333333,0.253,265.3333333,0.107003375,17.90666667,0.947299362,0.241281277,21.13211766,70.03870296
hwrc,j,ambient,j1,betpa,5843,angio,2011,214,12.80994627,0.149246847,229.1771867,0.080831338,29.10227903,1.788329742,0.393816253,21.13211766,64.36341272
hwrc,j,ambient,j1,betpa,5847,angio,2009,243,17.48764761,0.546485332,310.8101355,0.202864875,19.0771389,1.052243548,0.172461185,21.13211766,66.35396326
hwrc,j,ambient,j1,betpa,5848,angio,2009,225,18.50167711,0.418365162,286.3504497,0.185502286,32.12455559,1.6779891,0.124475956,21.13211766,75.42052735
hwrc,j,ambient,j1,betpa,5849,angio,2009,196,14.13333333,0.498,324,0.19649875,18.65,0.895498195,0.331191811,21.13211766,51.7645084
hwrc,j,ambient,j1,picgl,5857,gymno,2011,214,6.210840123,NA,NA,0.080831338,31.06616847,2.113785234,0.616549484,16.19724024,NA
hwrc,j,ambient,j1,pinba,5867,gymno,2010,188,12.26666667,0.23,297.6666667,0.1807625,26.33666667,1.506745918,0.346880459,18.7816562,48.320634
hwrc,j,ambient,j1,pinba,5868,gymno,2011,171,17.3046067,0.365856537,303.6590263,0.107003375,20.49685923,0.939510023,0.078643197,18.7816562,66.99189006
hwrc,j,ambient,j1,pinba,5870,gymno,2011,213,10.1762728,NA,NA,0.077504463,28.3570086,1.376789219,0.458180222,18.7816562,NA
hwrc,j,ambient,j1,pinba,5871,gymno,2011,241,2.845328547,0.015925413,79.7631643,0.073808563,30.38875643,2.640897568,0.848504918,18.7816562,60.69373535
hwrc,j,ambient,j1,pinst,5877,gymno,2011,241,0.04540389,6.90303e-4,272.5200193,0.073808563,31.82127063,3.20792923,0.99655386,13.17528985,0.193533888
hwrc,j,ambient,j1,pinst,5878,gymno,2011,171,8.367234957,0.14618994,291.379956,0.107003375,19.65412777,0.883334641,0.364929725,13.17528985,33.58507562
hwrc,j,ambient,j1,pinst,5884,gymno,2010,219,10.10666667,0.172,285,0.1756575,29.68666667,2.385433215,0.232907452,13.17528985,41.37314749
hwrc,j,ambient,j1,pinst,5885,gymno,2010,251,5.386480787,0.131685872,323.1661765,0.21851875,14.01269086,1.097400028,0.591167948,13.17528985,19.77132008
hwrc,j,ambient,j1,poptr,5886,angio,2009,225,15.63457059,0.234159451,253.854897,0.185502286,33.49807739,2.139748963,0.223898208,20.145,71.17294165
hwrc,j,ambient,j1,poptr,5887,angio,2009,177,10.53333333,0.152,262,0.194679,27.91,1.643521553,0.477124183,20.145,46.55476347
hwrc,j,ambient,j1,poptr,5890,angio,2011,171,8.531863325,0.07967917,214.8284743,0.107003375,19.20223493,1.221836796,0.576477373,20.145,45.74203906
hwrc,j,ambient,j1,poptr,5891,angio,2011,264,11.5853187,0.26076675,302.9898437,0.107677875,15.50882407,0.866400113,0.424903515,20.145,44.93660882
hwrc,j,ambient,j1,poptr,5893,angio,2011,213,11.36666667,0.123333333,216,0.077504463,31.54333333,2.795181635,0.435757425,20.145,60.60395083
hwrc,j,ambient,j1,poptr,5895,angio,2010,187,8.503333333,0.105333333,239.3333333,0.18793275,35.78,3.083515073,0.577893605,20.145,40.95030185
hwrc,j,ambient,j1,poptr,5896,angio,2009,196,8.536666667,0.262666667,326.3333333,0.19649875,19.53666667,1.087850812,0.576238934,20.145,31.07817802
hwrc,j,ambient,j1,quema,5900,angio,2011,213,4.56747174,0.041320977,196.454892,0.077504463,32.94910047,3.245319433,0.752106237,18.42511765,26.87708361
hwrc,j,ambient,j1,quema,5901,angio,2011,264,4.92157438,0.310280007,358.8928657,0.107677875,15.55859977,0.816751815,0.732887764,18.42511765,16.57122042
hwrc,j,ambient,j1,quema,5903,angio,2009,226,16.82483733,0.270028847,256.5233908,0.1773255,33.63666344,2.340636317,0.086853194,18.42511765,75.84216408
hwrc,j,ambient,j1,quema,5904,angio,2009,244,7.458480945,0.176210286,314.1930427,0.196439375,15.59333706,0.81268254,0.595200363,18.42511765,28.03882748
hwrc,j,ambient,j1,quema,5906,angio,2009,195,11,0.116,222,0.142143125,24.49,1.560637185,0.402988887,18.42511765,57.04851657
hwrc,j,ambient,j1,quema,5907,angio,2011,171,12.99136033,0.248551767,286.9956823,0.107003375,20.72148703,1.01367084,0.294910319,18.42511765,52.85208883
hwrc,j,ambient,j1,queru,5909,angio,2011,214,9.956666667,0.073433333,150.6666667,0.080831338,32.28666667,2.685494671,0.326807263,14.79021701,79.28749775
hwrc,j,ambient,j1,queru,5910,angio,2011,264,8.26830399,NA,360.0699477,0.107677875,15.7493127,0.704446872,0.44096128,14.79021701,27.76678936
hwrc,j,ambient,j1,queru,5914,angio,2011,171,8.394435113,0.121675503,268.9503193,0.107003375,20.25472323,1.114329805,0.43243327,14.79021701,36.21542618
hwrc,j,ambient,j1,queru,5916,angio,2009,195,4.35,0.033933333,178.3333333,0.142143125,25.06,1.725989558,0.705886668,14.79021701,28.44594699
hwrc,j,ambient,j1,queru,5918,angio,2010,187,17.06666667,0.195333333,215.6666667,0.18793275,35.67666667,2.710074247,-0.153915906,14.79021701,91.13779388
hwrc,j,ambient,j1,rhaca,5920,angio,2011,171,4.054371123,0.42599464,370.5425623,0.107003375,19.6091245,0.925269931,0.741661073,15.694,13.30806315
hwrc,j,ambient,j1,rhaca,5923,angio,2009,195,6.58,0.13,298,0.142143125,25.64666667,1.607480683,0.58073149,15.694,25.89443341
hwrc,j,ambient,j1,rhaca,5924,angio,2010,251,7.285822839,0.480851079,356.4746063,0.21851875,14.38238716,0.781877795,0.535757434,15.694,24.66555733
hwrc,j,ambient,j1,rhaca,5925,angio,2011,213,7.768817823,0.11410541,256.063351,0.077504463,34.56675083,3.44987126,0.50498166,15.694,35.07891225
hwrc,j,ambient,j1,rhaca,5926,angio,2011,265,4.327911473,0.137918913,338.2224477,0.107119,11.98692513,0.465877067,0.72423146,15.694,15.29353537
hwrc,j,ambient,j1,rhaca,5929,angio,2010,187,6.96,0.160666667,300.6666667,0.18793275,35.28,2.790253989,0.556518415,15.694,27.17754766
hwrc,j,warmed,j2,abiba,5930,gymno,2011,214,0.854704237,NA,NA,0.085332513,33.23614883,2.850145595,0.92655466,11.63728334,NA
hwrc,j,warmed,j2,aceru,5941,angio,2011,238,0.10434429,0.001231947,241.1576883,0.075643188,37.8442675,3.507548601,0.991485921,12.25549903,0.498825177
hwrc,j,warmed,j2,aceru,5943,angio,2011,172,8.722725847,0.132201957,271.7974907,0.081508613,20.02267327,1.152567133,0.288260248,12.25549903,37.27076457
hwrc,j,warmed,j2,aceru,5945,angio,2009,243,9.763368624,0.161197343,276.4179171,0.138348375,22.05472851,1.586594365,0.203347934,12.25549903,41.08252375
hwrc,j,warmed,j2,aceru,5947,angio,2011,265,6.024846293,0.14659939,318.9565847,0.11780925,12.7018493,0.837750804,0.508396494,12.25549903,22.36106445
hwrc,j,warmed,j2,aceru,5948,angio,2009,176,4.76,0.072466667,273,0.143190625,30.40333333,2.207477789,0.611602923,12.25549903,20.25695801
hwrc,j,warmed,j2,aceru,5949,angio,2009,196,3.656666667,0.078433333,310.6666667,0.1302945,23.54,1.336198064,0.701630537,12.25549903,13.88011307
hwrc,j,warmed,j2,aceru,5950,angio,2010,187,7.963333333,0.083766667,219.6666667,0.167808875,34.42666667,2.471506423,0.350223658,12.25549903,41.74091297
hwrc,j,warmed,j2,acesa,5954,angio,2011,172,5.530423713,0.121696813,310.0816293,0.081508613,19.95488167,1.050990048,0.502197459,11.10967352,21.02661011
hwrc,j,warmed,j2,acesa,5957,angio,2009,196,1.57,0.0182,250,0.1302945,23.6,1.596192212,0.858681716,11.10967352,7.251252442
hwrc,j,warmed,j2,acesa,5958,angio,2009,177,3.194745895,0.051422968,282.801602,0.13105375,26.11015447,2.07529996,0.712435664,11.10967352,13.16912032
hwrc,j,warmed,j2,acesa,5959,angio,2011,214,0.191666667,0.005753333,325,0.085332513,33.64333333,3.187942648,0.982747768,11.10967352,0.700176844
hwrc,j,warmed,j2,acesa,5960,angio,2011,238,0.51983357,0.006823667,252.462981,0.075643188,38.1370036,3.565336987,0.953208925,11.10967352,2.378735968
hwrc,j,warmed,j2,acesa,5962,angio,2011,265,2.954267347,0.038409233,265.9253993,0.11780925,12.34646637,0.90328342,0.734081534,11.10967352,12.87866351
hwrc,j,warmed,j2,betpa,5963,angio,2010,187,15.225,0.23075,255.25,0.167808875,33.1525,2.093635788,0.279532688,21.13211766,68.95189412
hwrc,j,warmed,j2,betpa,5964,angio,2009,196,9.273333333,0.093,216.6666667,0.1302945,23.44333333,1.364794116,0.561173495,21.13211766,49.2883581
hwrc,j,warmed,j2,betpa,5966,angio,2009,176,16.38115371,0.504209939,307.7847841,0.143190625,28.95736567,1.835132545,0.224821952,21.13211766,62.680872720000004
hwrc,j,warmed,j2,betpa,5968,angio,2011,241,11.29943903,0.072539183,121.758956,0.070910575,28.00500423,1.918544707,0.46529547,21.13211766,118.830035
hwrc,j,warmed,j2,betpa,5970,angio,2009,225,2.497749561,0.021607301,193.5107177,0.098130057,36.03837585,3.27997145,0.881803159,21.13211766,14.93688158
hwrc,j,warmed,j2,betpa,5971,angio,2011,171,13.96666667,0.379333333,311.3333333,0.08309825,18.97666667,0.943361555,0.3390787,21.13211766,52.91775474
hwrc,j,warmed,j2,picgl,5974,gymno,2011,238,0.018661533,7.9407e-4,339.099372,0.075643188,33.34526443,3.394427769,0.998847857,16.19724024,0.065803495
hwrc,j,warmed,j2,picgl,5979,gymno,2011,214,1.819168037,NA,NA,0.085332513,32.65540947,2.672407667,0.887686544,16.19724024,NA
hwrc,j,warmed,j2,pinba,5986,gymno,2011,213,9.587614467,NA,NA,0.075513488,30.16879207,1.520002364,0.489522417,18.7816562,NA
hwrc,j,warmed,j2,pinba,5988,gymno,2010,188,8.973333333,0.103,243.3333333,0.158176125,28.06333333,1.795585532,0.522228858,18.7816562,42.52822459
hwrc,j,warmed,j2,pinba,5989,gymno,2011,171,7.67229827,0.103527507,266.7317503,0.08309825,21.91486743,1.042323249,0.591500441,18.7816562,33.35297454
hwrc,j,warmed,j2,pinba,5991,gymno,2010,219,15.73333333,0.376666667,315,0.145918625,27.85666667,1.924901675,0.162303198,18.7816562,59.01727972
hwrc,j,warmed,j2,pinst,5997,gymno,2010,219,9.546666667,0.103,236.6666667,0.145918625,24.10333333,1.956632442,0.275411261,13.17528985,46.47769478
hwrc,j,warmed,j2,pinst,6000,gymno,2011,264,8.45936724,0.071739963,192.8413593,0.11471025,19.0596186,0.840217321,0.357936916,13.17528985,50.77661145
hwrc,j,warmed,j2,pinst,6001,gymno,2011,241,0.09990422,7.65523e-4,168.2452183,0.070910575,34.30193327,3.722014483,0.992417304,13.17528985,0.697909748
hwrc,j,warmed,j2,pinst,6002,gymno,2010,188,10.7,0.176,281.6666667,0.158176125,28.04666667,1.815699296,0.187873655,13.17528985,44.26612058
hwrc,j,warmed,j2,pinst,6003,gymno,2011,213,0.971304917,NA,NA,0.075513488,31.8833167,2.435675717,0.926278289,13.17528985,NA
hwrc,j,warmed,j2,pinst,6005,gymno,2011,171,7.032899747,0.05932799,195.6193653,0.08309825,22.13918113,1.107294653,0.466205311,13.17528985,41.57311581
hwrc,j,warmed,j2,poptr,6008,angio,2011,214,13.11758627,0.131676127,206.1205037,0.085332513,30.86624973,2.029482241,0.348841585,20.145,73.38745421
hwrc,j,warmed,j2,poptr,6010,angio,2011,171,4.601262393,0.044679663,221.14233,0.08309825,20.18500643,1.322616584,0.771592832,20.145,23.95613831
hwrc,j,warmed,j2,poptr,6013,angio,2009,225,8.720844126,0.105068147,234.6285653,0.098130057,36.16201401,3.065355394,0.567096345,20.145,42.8169308
hwrc,j,warmed,j2,poptr,6014,angio,2009,177,15.43333333,0.252,265.3333333,0.13105375,29.96666667,1.62703012,0.233887648,20.145,67.41771199
hwrc,j,warmed,j2,poptr,6015,angio,2009,196,4.72,0.0492,230.6666667,0.1302945,23.01,1.341075074,0.765698685,20.145,23.56445474
hwrc,j,warmed,j2,poptr,6016,angio,2010,187,10.96666667,0.154333333,255.6666667,0.167808875,36.07666667,2.898911024,0.455613469,20.145,49.590443
hwrc,j,warmed,j2,poptr,6017,angio,2010,251,13.7916964,0.529480222,324.0391099,0.1839195,16.68290138,0.861680521,0.315378685,20.145,50.50810027
hwrc,j,warmed,j2,quema,6021,angio,2009,244,19.56407728,0.37799623,275.5378544,0.13068775,21.59932423,1.264871222,-0.061815596,18.42511765,82.56053638
hwrc,j,warmed,j2,quema,6022,angio,2011,213,3.922829143,0.02281636,103.2803921,0.075513488,36.66721983,3.255785027,0.787093401,18.42511765,52.66865909
hwrc,j,warmed,j2,quema,6026,angio,2011,171,7.88068358,0.068218337,195.3411503,0.08309825,21.40165837,1.25311721,0.572285848,18.42511765,46.65534758
hwrc,j,warmed,j2,quema,6027,angio,2011,241,6.944898907,0.04536091,129.6298603,0.070910575,31.59738857,2.580885861,0.623074379,18.42511765,67.03875976
hwrc,j,warmed,j2,quema,6028,angio,2009,195,2.573333333,0.019333333,174,0.082387525,26.79333333,1.899874611,0.860335582,18.42511765,17.2996918
hwrc,j,warmed,j2,queru,6030,angio,2011,171,17.01215303,0.260222737,259.798881,0.08309825,20.41790453,0.984362849,-0.150230116,14.79021701,75.78213791
hwrc,j,warmed,j2,queru,6032,angio,2011,214,7.936666667,0.0554,143.3333333,0.085332513,33.45333333,2.983184279,0.463384029,14.79021701,67.23966425
hwrc,j,warmed,j2,queru,6033,angio,2011,241,6.963715243,0.06208833,195.7829933,0.070910575,30.00507797,2.198791448,0.529167474,14.79021701,41.12747008
hwrc,j,warmed,j2,queru,6034,angio,2010,219,16,0.385333333,299.6666667,0.145918625,24.69333333,1.230243395,-0.081796162,14.79021701,62.6589587
hwrc,j,warmed,j2,queru,6037,angio,2009,226,6.533605227,0.049084137,165.4291221,0.093653125,30.53203487,2.200764839,0.558248184,14.79021701,46.54237478
hwrc,j,warmed,j2,queru,6039,angio,2010,187,17.6,0.205,220,0.167808875,32.39,2.036335007,-0.189975778,14.79021701,92.1119467
hwrc,j,warmed,j2,rhaca,6041,angio,2009,195,2.476666667,0.02,187.6666667,0.082387525,26.39,1.895783142,0.842190221,15.694,15.30969958
hwrc,j,warmed,j2,rhaca,6042,angio,2010,251,6.488402182,0.183596708,322.5924795,0.1839195,17.24567986,1.160333494,0.586567976,15.694,23.85169442
hwrc,j,warmed,j2,rhaca,6043,angio,2009,244,9.619959664,0.317617117,323.6329803,0.13068775,25.15976238,1.618281268,0.387029459,15.694,35.26755946
hwrc,j,warmed,j2,rhaca,6045,angio,2011,213,1.387946253,0.01874316,259.975457,0.075513488,36.50993603,3.232895711,0.911561982,15.694,6.178814688
hwrc,j,warmed,j2,rhaca,6046,angio,2011,171,9.399981587,0.212578137,306.2727427,0.08309825,20.17124747,1.112528849,0.401046159,15.694,36.12135622
hwrc,j,warmed,j2,rhaca,6049,angio,2010,219,15.3,0.397,308.6666667,0.145918625,27.23333333,1.434181884,0.025105136,15.694,58.39976966
hwrc,j,warmed,j2,rhaca,6050,angio,2010,187,13.86666667,0.235,268.6666667,0.167808875,35.52666667,2.573009432,0.116435156,15.694,59.88179136
hwrc,j,ambient,j6,abiba,6416,gymno,2011,238,6.535000253,0.06881241,190.496128,0.095538563,34.5089035,2.528075237,0.438442799,11.63728334,39.74623619
hwrc,j,ambient,j6,abiba,6420,gymno,2011,214,8.353854567,NA,NA,0.113437375,33.42845913,1.979155222,0.28214736,11.63728334,NA
hwrc,j,ambient,j6,aceru,6426,angio,2009,225,5.237071972,0.077879379,266.9895805,0.164619286,35.58919907,2.812595526,0.572675747,12.25549903,22.74632593
hwrc,j,ambient,j6,aceru,6428,angio,2011,172,5.69638169,0.255319367,345.348423,0.14273,19.7046973,1.025366727,0.5351979,12.25549903,19.78739991
hwrc,j,ambient,j6,aceru,6429,angio,2009,196,2.82,0.170333333,360,0.1669895,21.51333333,1.238324942,0.769899211,12.25549903,9.471657854
hwrc,j,ambient,j6,aceru,6430,angio,2011,265,7.247798547,0.123335187,288.3402627,0.142443625,13.03257053,0.875488312,0.408608452,12.25549903,29.36350312
hwrc,j,ambient,j6,aceru,6431,angio,2011,238,0.49807751,0.0106921,299.370022,0.095538563,37.80354437,3.553727887,0.959358855,12.25549903,1.952251298
hwrc,j,ambient,j6,aceru,6433,angio,2009,176,6.223435122,0.115667962,289.3934951,0.174478125,30.87461154,2.247698188,0.492192435,12.25549903,25.13193846
hwrc,j,ambient,j6,aceru,6434,angio,2010,187,4.986666667,0.069833333,259.6666667,0.181650875,36.29666667,3.162084091,0.593107824,12.25549903,22.22409267
hwrc,j,ambient,j6,acesa,6438,angio,2011,172,4.930958337,0.0746886,277.6790847,0.14273,20.6449432,1.154622701,0.556156324,11.10967352,20.66328749
hwrc,j,ambient,j6,acesa,6439,angio,2011,214,6.933333333,0.105333333,266.6666667,0.113437375,32.53666667,2.682093823,0.375919255,11.10967352,30.14732571
hwrc,j,ambient,j6,acesa,6440,angio,2011,265,3.793693173,0.095620937,323.427038,0.142443625,12.96169153,0.893965898,0.658523433,11.10967352,13.91545262
hwrc,j,ambient,j6,acesa,6442,angio,2011,238,4.35628688,0.04694427,221.9152127,0.095538563,37.22909417,3.404812453,0.607883448,11.10967352,22.60136143
hwrc,j,ambient,j6,acesa,6443,angio,2009,177,2.425,0.0338,264.5,0.169757875,33.825,2.734095445,0.781721759,11.10967352,10.62400438
hwrc,j,ambient,j6,betpa,6447,angio,2010,187,11.1,0.264666667,296.3333333,0.181650875,36.55,2.821956066,0.474733191,21.13211766,43.89733781
hwrc,j,ambient,j6,betpa,6448,angio,2009,196,14.33333333,0.315333333,295.6666667,0.1669895,22.02333333,1.140353099,0.321727545,21.13211766,56.79645013
hwrc,j,ambient,j6,betpa,6449,angio,2009,225,12.36590209,0.305132406,298.4299956,0.164619286,35.3571523,2.350749943,0.414829016,21.13211766,48.60247727
hwrc,j,ambient,j6,betpa,6450,angio,2011,214,15.08502757,0.21569563,246.794096,0.113437375,33.94567873,2.409861999,0.286156371,21.13211766,70.53341187
hwrc,j,ambient,j6,betpa,6451,angio,2011,171,18.56666667,0.313666667,267,0.142764,19.95,1.06668517,0.121400563,21.13211766,80.63824233
hwrc,j,ambient,j6,betpa,6453,angio,2010,219,20.23333333,0.610666667,303.6666667,0.17938575,27.50333333,1.489692187,0.042531673,21.13211766,78.32825518
hwrc,j,ambient,j6,betpa,6454,angio,2009,176,18.06666667,0.412,289.3333333,0.174478125,27.95666667,1.560154257,0.145061231,21.13211766,72.97161532
hwrc,j,ambient,j6,betpa,6456,angio,2011,241,14.977279,0.146917117,199.9764657,0.09244905,30.50554147,2.2216021,0.291255177,21.13211766,86.48954605
hwrc,j,ambient,j6,picgl,6459,gymno,2011,214,8.975221277,NA,NA,0.113437375,34.0894114,2.139269594,0.445879598,16.19724024,NA
hwrc,j,ambient,j6,picgl,6467,gymno,2011,238,2.573089327,0.01686924,126.9660033,0.095538563,35.05303317,3.424758554,0.841140263,16.19724024,25.5433864
hwrc,j,ambient,j6,pinba,6469,gymno,2010,251,18.88987697,0.360056083,299.9303844,0.204871,14.66127777,1.13233518,-0.005762046,18.7816562,73.91947411
hwrc,j,ambient,j6,pinba,6471,gymno,2011,171,16.83133647,0.362891887,303.738122,0.142764,21.66415023,0.941929906,0.103841733,18.7816562,65.1449805
hwrc,j,ambient,j6,pinba,6472,gymno,2010,188,15.75777516,0.22242237,267.7714569,0.18018675,29.9783783,1.819925064,0.161001831,18.7816562,68.25732081
hwrc,j,ambient,j6,pinba,6477,gymno,2011,241,7.0112555,0.096904973,189.4253293,0.09244905,34.79591753,1.895330126,0.626696633,18.7816562,42.90374228
hwrc,j,ambient,j6,pinst,6480,gymno,2011,213,5.861729013,NA,NA,0.10587975,32.17345937,2.053324763,0.55509677,13.17528985,NA
hwrc,j,ambient,j6,pinst,6482,gymno,2010,219,11.1,0.251833333,311.1666667,0.17938575,27.85833333,1.799952286,0.157513791,13.17528985,42.07567897
hwrc,j,ambient,j6,pinst,6483,gymno,2010,251,6.821661761,0.118667806,294.9354284,0.204871,15.79297543,1.260809027,0.482238202,13.17528985,27.09002447
hwrc,j,ambient,j6,pinst,6486,gymno,2010,188,12.36119343,0.199344358,278.1170286,0.18018675,28.97341792,1.474475782,0.06178964,13.17528985,51.72612033
hwrc,j,ambient,j6,pinst,6488,gymno,2011,171,7.405473885,0.135370145,299.5163975,0.142764,20.06628003,1.154621886,0.437927061,13.17528985,29.01390877
hwrc,j,ambient,j6,pinst,6490,gymno,2011,241,1.02940596,0.00591309,88.75216303,0.09244905,36.099308,4.033212995,0.921868439,13.17528985,17.86567273
hwrc,j,ambient,j6,poptr,6494,angio,2009,177,12.06225384,0.418314804,321.8604333,0.169757875,26.74204826,1.632435766,0.401228402,20.145,44.42659078
hwrc,j,ambient,j6,poptr,6495,angio,2011,213,15.73333333,0.332,279.3333333,0.10587975,36.73333333,2.828501313,0.218995615,20.145,65.57822972
hwrc,j,ambient,j6,poptr,6496,angio,2009,225,11.98970928,0.267995483,292.6346324,0.164619286,35.1218516,2.365688832,0.404829522,20.145,47.94291183
hwrc,j,ambient,j6,poptr,6498,angio,2009,244,22.19139442,0.414222252,266.3852238,0.17981075,26.85472679,1.53557203,-0.101583242,20.145,96.58592489
hwrc,j,ambient,j6,poptr,6499,angio,2011,171,12.70904597,0.344646823,312.138636,0.142764,21.2914772,1.105330976,0.36912157,20.145,48.04628063
hwrc,j,ambient,j6,poptr,6500,angio,2010,187,10.3,0.184,277,0.181650875,37.00666667,3.085612279,0.488706875,20.145,43.25808768
hwrc,j,ambient,j6,poptr,6501,angio,2011,238,10.9307791,0.10275001,193.9333723,0.095538563,35.74911753,3.026458328,0.457394932,20.145,65.21489935
hwrc,j,ambient,j6,quema,6502,angio,2009,244,10.62529456,0.274669692,307.6690277,0.17981075,26.74699148,1.831959437,0.423325551,18.42511765,40.66983591
hwrc,j,ambient,j6,quema,6504,angio,2011,213,11.05627717,0.15260408,247.4691197,0.10587975,36.8916664,2.910431917,0.399934515,18.42511765,51.5615414
hwrc,j,ambient,j6,quema,6506,angio,2011,264,8.751120787,0.258054587,324.3454357,0.130298375,16.8183969,0.935257212,0.525043967,18.42511765,32.0229634
hwrc,j,ambient,j6,quema,6509,angio,2011,241,5.947712927,0.043441747,154.3795927,0.09244905,35.1364034,3.223841583,0.67719539,18.42511765,45.98267582
hwrc,j,ambient,j6,quema,6510,angio,2009,195,8.943333333,0.191333333,300,0.132708875,24.98666667,1.488375755,0.514611874,18.42511765,34.98977943
hwrc,j,ambient,j6,quema,6512,angio,2011,171,3.54651165,0.066605487,301.0903653,0.142764,20.80490493,1.175141833,0.807517557,18.42511765,13.83150655
hwrc,j,ambient,j6,queru,6514,angio,2011,241,4.582072423,0.043581943,206.7543067,0.09244905,34.56898373,3.086774483,0.690195727,14.79021701,25.55316971
hwrc,j,ambient,j6,queru,6516,angio,2009,195,6.485,0.07195,234.5,0.132708875,25.005,1.658350628,0.561534493,14.79021701,31.85662006
hwrc,j,ambient,j6,queru,6517,angio,2010,219,17.53333333,0.373,285.6666667,0.17938575,28.90666667,1.652169163,-0.185468294,14.79021701,71.62573039
hwrc,j,ambient,j6,queru,6520,angio,2011,214,14.76666667,0.275666667,273.3333333,0.113437375,32.57666667,2.357768595,0.001592292,14.79021701,62.77214528
hwrc,j,ambient,j6,queru,6521,angio,2011,171,4.75064344,0.194152797,345.016367,0.142764,20.91036987,1.082748441,0.67879826,14.79021701,16.51519708
hwrc,j,ambient,j6,queru,6523,angio,2011,264,7.4135690930000004,0.200500827,321.678047,0.130298375,16.21416287,0.936246023,0.498751838,14.79021701,27.31805941
hwrc,j,ambient,j6,rhaca,6525,angio,2011,213,7.78721522,0.1267311,268.8587607,0.10587975,37.2594007,3.061495208,0.503809404,15.694,33.60624496
hwrc,j,ambient,j6,rhaca,6527,angio,2009,195,3.795,0.061,284,0.132708875,24.2,1.592561489,0.758187843,15.694,15.58429938
hwrc,j,ambient,j6,rhaca,6530,angio,2011,171,5.63716946,0.281222267,350.946137,0.142764,20.87326303,1.110529889,0.640807349,15.694,19.32690742
hwrc,j,ambient,j6,rhaca,6531,angio,2010,219,9.325,0.246,312.5,0.17938575,29.335,1.856940758,0.405823882,15.694,35.21804497
hwrc,j,ambient,j6,rhaca,6533,angio,2010,251,7.920013996,0.230684184,321.2899752,0.204871,16.45885213,1.035970766,0.495347649,15.694,29.21403608
hwrc,j,ambient,j6,rhaca,6534,angio,2010,187,6.11,0.152,313,0.181650875,35.76333333,3.175290176,0.610679241,15.694,23.04428628
hwrc,j,warmed,j7,abiba,6537,gymno,2011,238,0.084156847,0.001165203,259.0131837,0.075494588,36.4124209,4.154141579,0.992768343,11.63728334,0.375944921
hwrc,j,warmed,j7,abiba,6545,gymno,2011,214,0.064938187,NA,NA,0.080031575,36.70895003,3.766843344,0.994419816,11.63728334,NA
hwrc,j,warmed,j7,aceru,6546,angio,2009,176,4.138556691,0.057562209,264.5255944,0.112012875,30.76270803,2.378755559,0.662310227,12.25549903,18.12953033
hwrc,j,warmed,j7,aceru,6548,angio,2009,196,6.073333333,0.304333333,349,0.106424,21.95,1.002254082,0.504440144,12.25549903,20.91658992
hwrc,j,warmed,j7,aceru,6549,angio,2010,187,9.15,0.135,258.3333333,0.152186625,36.48666667,2.880532056,0.253396375,12.25549903,40.97529905
hwrc,j,warmed,j7,aceru,6550,angio,2011,238,0.103059013,0.003716873,327.5150473,0.075494588,38.7692909,3.926295652,0.991590794,12.25549903,0.374055979
hwrc,j,warmed,j7,aceru,6552,angio,2011,172,7.275656447,0.106518627,271.0815033,0.087078363,20.15587743,1.229682125,0.406335358,12.25549903,31.16268683
hwrc,j,warmed,j7,aceru,6556,angio,2009,243,9.571341864,0.146555969,269.9641646,0.131138625,23.96593285,1.547333038,0.219016554,12.25549903,41.15067469
hwrc,j,warmed,j7,acesa,6558,angio,2011,238,2.8410132,0.03646236,241.3758913,0.075494588,39.75739797,3.962787968,0.744275726,11.10967352,13.56981622
hwrc,j,warmed,j7,acesa,6560,angio,2009,196,2.16,0.0231,237,0.106424,23.7,1.478943241,0.805574845,11.10967352,10.50150867
hwrc,j,warmed,j7,acesa,6561,angio,2009,177,3.83,0.0659,283,0.10402125,31.515,2.182060974,0.655255396,11.10967352,15.77779075
